Date,Open,High,Low,Close,Adjusted_Close,Volume
9/20/2000,1.060826,1.097098,1.045759,1.090123,0.922898,227388000
9/21/2000,1.044643,1.064732,0.986607,1.012277,0.856993,510490400
9/22/2000,0.898438,0.936384,0.892857,0.93192,0.788963,726700800
9/25/2000,0.941964,0.991071,0.929688,0.955357,0.808805,435551200
9/26/2000,0.952009,0.977679,0.917411,0.918527,0.777624,290936800
9/27/2000,0.924107,0.941964,0.861607,0.873884,0.73983,402259200
9/28/2000,0.88058,0.960938,0.859375,0.955357,0.808805,979585600
9/29/2000,0.503348,0.517857,0.453125,0.459821,0.389284,7421640800
10/02/2000,0.476563,0.477679,0.419643,0.433036,0.366608,2424788800
10/03/2000,0.445313,0.446429,0.396205,0.398438,0.337317,2038120000
10/04/2000,0.399554,0.424107,0.390625,0.421875,0.357159,1466024000
10/05/2000,0.419643,0.4375,0.392857,0.393973,0.333537,873006400
10/06/2000,0.405134,0.409598,0.375,0.396205,0.335427,612656800
10/09/2000,0.404018,0.408482,0.377232,0.388393,0.328813,597564800
10/10/2000,0.386161,0.40067,0.366071,0.372768,0.315585,691101600
10/11/2000,0.359375,0.375,0.341518,0.350446,0.296687,1198422400
10/12/2000,0.362723,0.371652,0.348214,0.357143,0.302357,1191064000
10/13/2000,0.361607,0.395089,0.357143,0.393973,0.333537,1247752800
10/16/2000,0.398438,0.415179,0.381696,0.383929,0.325034,820176000
10/17/2000,0.387277,0.391741,0.351563,0.359375,0.304247,601720000
10/18/2000,0.347098,0.376116,0.334821,0.359375,0.304247,834265600
10/19/2000,0.342076,0.353795,0.327009,0.33817,0.286295,1506724800
10/20/2000,0.340402,0.363839,0.33817,0.348214,0.294798,791263200
10/23/2000,0.361886,0.367188,0.347098,0.363839,0.308026,551292000
10/24/2000,0.36942,0.372768,0.335938,0.337054,0.28535,804451200
10/25/2000,0.340402,0.342634,0.329241,0.330357,0.27968,663969600
10/26/2000,0.335938,0.337054,0.3125,0.330357,0.27968,721851200
10/27/2000,0.337054,0.342634,0.319196,0.331473,0.280625,744503200
10/30/2000,0.341518,0.356027,0.334821,0.344866,0.291963,639189600
10/31/2000,0.352679,0.361607,0.34375,0.34933,0.295743,885880800
11/01/2000,0.347098,0.372768,0.347098,0.366071,0.309916,575366400
11/02/2000,0.377232,0.40067,0.376116,0.398438,0.337317,590693600
11/03/2000,0.410714,0.410714,0.391741,0.397321,0.336372,515821600
11/06/2000,0.40067,0.404018,0.372768,0.382813,0.324089,393478400
11/07/2000,0.383929,0.389509,0.371652,0.38058,0.322199,301963200
11/08/2000,0.381696,0.382813,0.353795,0.358259,0.303302,422088800
11/09/2000,0.354911,0.366071,0.340402,0.360491,0.305192,476834400
11/10/2000,0.345703,0.354911,0.340402,0.340402,0.288184,422251200
11/13/2000,0.334821,0.357143,0.325893,0.345982,0.292908,431816000
11/14/2000,0.356027,0.366071,0.34933,0.361607,0.306136,409001600
11/15/2000,0.357701,0.360491,0.34375,0.354911,0.300467,282357600
11/16/2000,0.348214,0.353795,0.337054,0.339286,0.287239,239372000
11/17/2000,0.342634,0.34375,0.325893,0.330357,0.27968,446180000
11/20/2000,0.332031,0.348214,0.325893,0.33817,0.286295,408066400
11/21/2000,0.342634,0.348214,0.334821,0.335938,0.284405,301952000
11/22/2000,0.335938,0.341518,0.328125,0.330357,0.27968,280532000
11/24/2000,0.336775,0.348214,0.335938,0.344866,0.291963,160932800
11/27/2000,0.354911,0.356027,0.330357,0.333705,0.282514,258792800
11/28/2000,0.333705,0.339286,0.320313,0.321987,0.272594,269124800
11/29/2000,0.323103,0.327009,0.308036,0.313616,0.265507,492150400
11/30/2000,0.297991,0.303571,0.287946,0.294643,0.249445,809597600
12/01/2000,0.303571,0.3125,0.300223,0.304688,0.257949,385705600
12/04/2000,0.30692,0.30692,0.293527,0.297991,0.252279,371520800
12/05/2000,0.302455,0.311384,0.292411,0.303571,0.257003,613978400
12/06/2000,0.261161,0.267857,0.25,0.25558,0.216374,1374464000
12/07/2000,0.257813,0.265625,0.25,0.25558,0.216374,408917600
12/08/2000,0.264509,0.273438,0.257813,0.268973,0.227712,435624000
12/11/2000,0.271205,0.274554,0.265625,0.271205,0.229602,332511200
12/12/2000,0.272321,0.285714,0.267857,0.274554,0.232437,386260000
12/13/2000,0.277902,0.277902,0.265625,0.267857,0.226768,344887200
12/14/2000,0.268415,0.272321,0.257813,0.257813,0.218264,263317600
12/15/2000,0.260045,0.262277,0.25,0.251116,0.212595,513945600
12/18/2000,0.260045,0.261161,0.248884,0.254464,0.215429,325808000
12/19/2000,0.256696,0.272321,0.25,0.25,0.21165,374007200
12/20/2000,0.246094,0.261161,0.243304,0.256696,0.217319,565331200
12/21/2000,0.254464,0.267857,0.247768,0.251116,0.212595,366844800
12/22/2000,0.252232,0.267857,0.252232,0.267857,0.226768,318052000
12/26/2000,0.265625,0.267857,0.254464,0.262277,0.222044,216815200
12/27/2000,0.256138,0.264509,0.253348,0.264509,0.223933,325466400
12/28/2000,0.256696,0.266741,0.25558,0.264509,0.223933,305177600
12/29/2000,0.262277,0.267857,0.258929,0.265625,0.224878,630336000
01/02/2001,0.265625,0.272321,0.260045,0.265625,0.224878,452312000
01/03/2001,0.258929,0.297991,0.257813,0.292411,0.247555,817073600
01/04/2001,0.32394,0.330357,0.300223,0.304688,0.257949,739396000
01/05/2001,0.302455,0.310268,0.28683,0.292411,0.247555,412356000
01/08/2001,0.302455,0.303292,0.284598,0.295759,0.250389,373699200
01/09/2001,0.300223,0.315011,0.295759,0.30692,0.259838,588929600
01/10/2001,0.297991,0.303571,0.28683,0.295759,0.250389,580781600
01/11/2001,0.290179,0.330357,0.290179,0.321429,0.272122,803734400
01/12/2001,0.319196,0.321429,0.304688,0.30692,0.259838,423376800
1/16/2001,0.311384,0.325893,0.303571,0.305804,0.258894,306118400
1/17/2001,0.313616,0.313616,0.294643,0.300223,0.254169,840873600
1/18/2001,0.31808,0.334821,0.314732,0.333705,0.282514,1227010400
1/19/2001,0.347098,0.34933,0.333705,0.348214,0.294798,776664000
1/22/2001,0.340402,0.350446,0.329241,0.34375,0.291019,519327200
1/23/2001,0.344866,0.373884,0.340402,0.366071,0.309916,879530400
1/24/2001,0.368304,0.36942,0.34933,0.366071,0.309916,717091200
1/25/2001,0.367188,0.367188,0.352679,0.356027,0.301412,489708800
1/26/2001,0.348214,0.353795,0.340402,0.34933,0.295743,482820800
1/29/2001,0.34933,0.388393,0.34933,0.387277,0.327868,855528800
1/30/2001,0.385045,0.392857,0.372768,0.388393,0.328813,692423200
1/31/2001,0.383929,0.401786,0.382813,0.386161,0.326924,730704800
02/01/2001,0.36942,0.383929,0.366071,0.377232,0.319364,369695200
02/02/2001,0.377232,0.391741,0.366071,0.368304,0.311806,427341600
02/05/2001,0.366071,0.367188,0.352679,0.360491,0.305192,286115200
02/06/2001,0.359933,0.381975,0.357143,0.377232,0.319364,462711200
02/07/2001,0.368862,0.372768,0.353795,0.370536,0.313696,393887200
02/08/2001,0.367188,0.376116,0.360491,0.370536,0.313696,604128000
02/09/2001,0.366071,0.371652,0.333705,0.341518,0.289129,590083200
02/12/2001,0.340402,0.357143,0.335938,0.351563,0.297633,274120000
2/13/2001,0.356027,0.364955,0.339286,0.341518,0.289129,237070400
2/14/2001,0.342634,0.350446,0.330357,0.348214,0.294798,309120000
2/15/2001,0.351563,0.367188,0.351563,0.358259,0.303302,311416000
2/16/2001,0.339286,0.348214,0.334821,0.339286,0.287239,263911200
2/20/2001,0.342634,0.347098,0.324777,0.327009,0.276846,314893600
2/21/2001,0.325893,0.356027,0.325893,0.337054,0.28535,390258400
2/22/2001,0.340402,0.345982,0.321429,0.335938,0.284405,431961600
2/23/2001,0.332589,0.337054,0.325893,0.335938,0.284405,293865600
2/26/2001,0.340402,0.351563,0.331473,0.348214,0.294798,206438400
2/27/2001,0.344308,0.347098,0.333705,0.345982,0.292908,348516000
2/28/2001,0.345982,0.347098,0.323661,0.325893,0.275901,508233600
03/01/2001,0.31808,0.334821,0.30692,0.334821,0.283459,330461600
03/02/2001,0.327009,0.364955,0.325893,0.34375,0.291019,406201600
03/05/2001,0.345982,0.366071,0.34375,0.363839,0.308026,324172800
03/06/2001,0.369978,0.393973,0.36942,0.383929,0.325034,731802400
03/07/2001,0.38058,0.386161,0.370536,0.379464,0.321254,419540800
03/08/2001,0.36942,0.377232,0.364955,0.371652,0.31464,204859200
03/09/2001,0.368304,0.36942,0.357143,0.361607,0.306136,299135200
03/12/2001,0.351563,0.354911,0.323661,0.332589,0.28157,391020000
3/13/2001,0.337054,0.34933,0.324777,0.34933,0.295743,443329600
3/14/2001,0.330357,0.366071,0.329241,0.364955,0.308971,477775200
3/15/2001,0.372768,0.381696,0.351563,0.351563,0.297633,529317600
3/16/2001,0.339286,0.362723,0.337054,0.350446,0.296687,470316000
3/19/2001,0.352679,0.368304,0.348214,0.367188,0.310861,356008800
3/20/2001,0.369978,0.373884,0.351563,0.351563,0.297633,499206400
3/21/2001,0.353237,0.372768,0.345982,0.359375,0.304247,371375200
3/22/2001,0.363839,0.388393,0.360491,0.386161,0.326924,723301600
3/23/2001,0.393973,0.420759,0.392857,0.410714,0.34771,944888000
3/26/2001,0.413036,0.424107,0.377321,0.388929,0.329267,734451200
3/27/2001,0.391786,0.411607,0.391071,0.408393,0.345745,543821600
3/28/2001,0.394286,0.401786,0.383929,0.395893,0.335163,584662400
3/29/2001,0.38875,0.41875,0.383929,0.402321,0.340605,613065600
3/30/2001,0.402679,0.405714,0.381071,0.394107,0.333651,400349600
04/02/2001,0.394464,0.404643,0.382143,0.385536,0.326395,340911200
04/03/2001,0.381429,0.382143,0.359464,0.361429,0.305986,368687200
04/04/2001,0.352857,0.361607,0.334821,0.348214,0.294798,685484800
04/05/2001,0.367857,0.401786,0.357143,0.372679,0.31551,446762400
04/06/2001,0.371429,0.375714,0.355357,0.367679,0.311277,324889600
04/09/2001,0.369464,0.381071,0.358214,0.366786,0.310521,266582400
04/10/2001,0.373214,0.405357,0.371071,0.393571,0.333197,457374400
04/11/2001,0.410357,0.410714,0.38,0.389286,0.329569,334096000
04/12/2001,0.3825,0.411071,0.377679,0.400357,0.338942,298933600
4/16/2001,0.394464,0.4,0.3725,0.382857,0.324127,285224800
4/17/2001,0.378571,0.37875,0.35,0.364286,0.308404,685199200
4/18/2001,0.385179,0.43,0.376429,0.406964,0.344536,1100842400
4/19/2001,0.45625,0.459821,0.421429,0.459286,0.388831,1873670400
4/20/2001,0.445179,0.457679,0.439286,0.447143,0.378551,693403200
4/23/2001,0.434643,0.446429,0.428571,0.433036,0.366608,541525600
4/24/2001,0.434464,0.441964,0.419821,0.429107,0.363282,377137600
4/25/2001,0.432321,0.443929,0.420893,0.441429,0.373713,330780800
4/26/2001,0.449464,0.466071,0.440714,0.440893,0.37326,799696800
4/27/2001,0.45,0.469464,0.441964,0.467857,0.396088,453012000
4/30/2001,0.476786,0.484286,0.444107,0.455179,0.385354,494776800
05/01/2001,0.45375,0.473214,0.45,0.463036,0.392006,427252000
05/02/2001,0.470357,0.476786,0.46,0.474821,0.401983,368524800
05/03/2001,0.46375,0.46875,0.441607,0.445714,0.377341,301543200
05/04/2001,0.432857,0.461607,0.427857,0.459821,0.389284,281052800
05/07/2001,0.4575,0.46,0.443571,0.445714,0.377341,276550400
05/08/2001,0.452679,0.454464,0.427679,0.43875,0.371446,315436800
05/09/2001,0.431071,0.438393,0.422679,0.428214,0.362526,324889600
05/10/2001,0.432321,0.4375,0.409821,0.410714,0.34771,288976800
05/11/2001,0.410893,0.419464,0.406429,0.408036,0.345443,203044800
5/14/2001,0.40875,0.422857,0.40625,0.415893,0.352095,309220800
5/15/2001,0.417321,0.455357,0.411429,0.413929,0.350432,237025600
5/16/2001,0.415357,0.4375,0.408036,0.430357,0.36434,322330400
5/17/2001,0.432679,0.434464,0.415179,0.420536,0.356026,332119200
5/18/2001,0.417143,0.422143,0.412857,0.420179,0.355723,159051200
5/21/2001,0.421964,0.426964,0.411607,0.420714,0.356176,460997600
5/22/2001,0.428571,0.430893,0.417857,0.419643,0.35527,412916000
5/23/2001,0.424107,0.424107,0.408214,0.414821,0.351187,281041600
5/24/2001,0.415893,0.416071,0.403929,0.414286,0.350734,271756800
5/25/2001,0.414286,0.415893,0.401786,0.406429,0.344083,158743200
5/29/2001,0.398571,0.401786,0.371607,0.383393,0.32458,515989600
5/30/2001,0.370714,0.370714,0.344643,0.353214,0.299031,777078400
5/31/2001,0.353571,0.361429,0.348036,0.35625,0.301601,442892800
06/01/2001,0.359464,0.376607,0.356786,0.373036,0.315812,456075200
06/04/2001,0.376429,0.376964,0.365357,0.368929,0.312335,281920800
06/05/2001,0.371429,0.376786,0.363393,0.373929,0.316568,471794400
06/06/2001,0.37375,0.37375,0.363036,0.370179,0.313393,223176800
06/07/2001,0.369821,0.3875,0.365179,0.386786,0.327453,325180800
06/08/2001,0.386607,0.386607,0.369821,0.380714,0.322312,342624800
06/11/2001,0.375893,0.37625,0.35625,0.357857,0.302962,294000000
06/12/2001,0.353036,0.369464,0.352857,0.362679,0.307044,303794400
6/13/2001,0.3825,0.388036,0.358214,0.365536,0.309463,511487200
6/14/2001,0.357857,0.365179,0.353036,0.355,0.300543,297348800
6/15/2001,0.358929,0.370536,0.345536,0.365,0.309009,454624800
6/18/2001,0.364464,0.372321,0.357143,0.363036,0.307346,345912000
6/19/2001,0.372321,0.382143,0.357321,0.360536,0.30523,321087200
6/20/2001,0.357143,0.390179,0.356786,0.386964,0.327603,431620000
6/21/2001,0.384821,0.410714,0.376786,0.401607,0.34,341331200
6/22/2001,0.401429,0.410714,0.388571,0.3975,0.336523,286025600
6/25/2001,0.401786,0.428571,0.400893,0.428393,0.362677,439549600
6/26/2001,0.416786,0.424464,0.410893,0.424107,0.359049,272781600
6/27/2001,0.425536,0.428571,0.401786,0.416786,0.352851,374130400
6/28/2001,0.411607,0.426964,0.409643,0.420357,0.355874,348409600
6/29/2001,0.4225,0.448214,0.414286,0.415179,0.35149,515390400
07/02/2001,0.422143,0.432679,0.413214,0.426786,0.361317,230048000
07/03/2001,0.419821,0.431786,0.419643,0.425714,0.360409,112543200
07/05/2001,0.421429,0.424464,0.410893,0.414107,0.350583,152292000
07/06/2001,0.406429,0.41,0.387857,0.393393,0.333046,302920800
07/09/2001,0.394464,0.410714,0.387143,0.405357,0.343175,337467200
07/10/2001,0.409821,0.411964,0.372143,0.3775,0.319591,395270400
07/11/2001,0.375536,0.402679,0.375,0.4025,0.340756,470506400
07/12/2001,0.416071,0.443036,0.416071,0.435,0.368271,614801600
7/13/2001,0.430893,0.446607,0.425714,0.44375,0.375678,454742400
7/16/2001,0.444286,0.448214,0.426964,0.427857,0.362224,278667200
7/17/2001,0.428214,0.450357,0.410893,0.448214,0.379458,647830400
7/18/2001,0.388929,0.406786,0.364643,0.37125,0.3143,1137012800
7/19/2001,0.379107,0.3825,0.352679,0.356429,0.301753,861140000
7/20/2001,0.351786,0.358214,0.348036,0.356786,0.302055,444584000
7/23/2001,0.35875,0.366071,0.348393,0.348929,0.295403,241360000
7/24/2001,0.34625,0.355714,0.334464,0.340893,0.2886,348376000
7/25/2001,0.341429,0.344643,0.320893,0.329821,0.279226,443878400
7/26/2001,0.33,0.335714,0.31875,0.331964,0.281041,369140800
7/27/2001,0.334821,0.34375,0.330357,0.338571,0.286634,334135200
7/30/2001,0.341429,0.345714,0.330536,0.338036,0.286181,243359200
7/31/2001,0.344107,0.346786,0.330536,0.335536,0.284065,235026400
08/01/2001,0.339464,0.353214,0.338393,0.340357,0.288146,304136000
08/02/2001,0.350893,0.354821,0.343929,0.353929,0.299636,252089600
08/03/2001,0.355179,0.355357,0.339286,0.348214,0.294798,186054400
08/06/2001,0.34,0.351071,0.339286,0.341607,0.289204,99652000
08/07/2001,0.345179,0.35125,0.338929,0.34375,0.291019,168548800
08/08/2001,0.343929,0.351786,0.331071,0.3375,0.285727,276169600
08/09/2001,0.338571,0.341964,0.334286,0.340179,0.287995,200664800
08/10/2001,0.34,0.345,0.331964,0.339643,0.287542,186961600
8/13/2001,0.341071,0.345179,0.335,0.340893,0.2886,147996800
8/14/2001,0.342857,0.345714,0.333393,0.334464,0.283157,228950400
8/15/2001,0.335,0.338214,0.325,0.329286,0.278773,289279200
8/16/2001,0.32625,0.334821,0.320893,0.333036,0.281948,288092000
8/17/2001,0.321429,0.329464,0.32125,0.322679,0.27318,208426400
8/20/2001,0.323929,0.325536,0.318036,0.323571,0.273935,252302400
8/21/2001,0.323929,0.323929,0.316071,0.32,0.270912,185701600
8/22/2001,0.320357,0.325893,0.314464,0.325179,0.275296,173975200
8/23/2001,0.325,0.3275,0.313929,0.318036,0.269249,217078400
8/24/2001,0.321429,0.3325,0.315179,0.331607,0.280738,290332000
8/27/2001,0.332143,0.344643,0.324286,0.337857,0.28603,175644000
8/28/2001,0.3375,0.341786,0.328571,0.328571,0.278168,171735200
8/29/2001,0.329286,0.33625,0.318393,0.318393,0.269551,239971200
8/30/2001,0.316786,0.324643,0.308571,0.318393,0.269551,368692800
8/31/2001,0.316607,0.332143,0.315179,0.33125,0.280436,216904800
09/04/2001,0.330357,0.340714,0.324643,0.325893,0.275901,348213600
09/05/2001,0.325714,0.338393,0.323571,0.33125,0.280436,360057600
09/06/2001,0.328571,0.338036,0.315179,0.316429,0.267889,282368800
09/07/2001,0.3125,0.323214,0.307143,0.308571,0.261236,241830400
09/10/2001,0.303571,0.3125,0.302143,0.310179,0.262597,308845600
9/17/2001,0.285714,0.304821,0.280893,0.303393,0.256852,458007200
9/18/2001,0.301786,0.316429,0.28875,0.290714,0.246118,327101600
9/19/2001,0.294643,0.305357,0.278571,0.303929,0.257306,373318400
9/20/2001,0.290893,0.302679,0.276786,0.28,0.237048,411174400
9/21/2001,0.264286,0.290179,0.262143,0.280893,0.237804,570516800
9/24/2001,0.287679,0.300714,0.284821,0.29375,0.248689,294537600
9/25/2001,0.288214,0.289643,0.274107,0.2775,0.234931,374404800
9/26/2001,0.282321,0.28375,0.266607,0.270536,0.229036,493796800
9/27/2001,0.272321,0.28125,0.271429,0.276964,0.234478,322240800
9/28/2001,0.280536,0.284107,0.274821,0.276964,0.234478,365108800
10/01/2001,0.276607,0.285536,0.271964,0.2775,0.234931,208208000
10/02/2001,0.275536,0.282679,0.265714,0.26875,0.227524,235883200
10/03/2001,0.266964,0.274286,0.264821,0.2675,0.226465,683043200
10/04/2001,0.274107,0.290179,0.267679,0.283571,0.240071,401122400
10/05/2001,0.275,0.288393,0.267679,0.288214,0.244002,342686400
10/08/2001,0.278036,0.291964,0.276786,0.289286,0.244909,207984000
10/09/2001,0.286607,0.289286,0.279107,0.285714,0.241885,174025600
10/10/2001,0.2875,0.300893,0.284821,0.300357,0.254282,307759200
10/11/2001,0.302143,0.316786,0.300893,0.316786,0.268191,334163200
10/12/2001,0.309107,0.322857,0.301071,0.321607,0.272272,287812000
10/15/2001,0.320536,0.328214,0.320536,0.32125,0.27197,318752000
10/16/2001,0.323036,0.325,0.317321,0.321607,0.272272,202949600
10/17/2001,0.3275,0.32875,0.302857,0.303393,0.256852,285538400
10/18/2001,0.30875,0.325536,0.30875,0.321429,0.272122,612572800
10/19/2001,0.320357,0.328571,0.319286,0.326786,0.276657,166790400
10/22/2001,0.325179,0.340536,0.323036,0.339643,0.287542,391938400
10/23/2001,0.341429,0.346786,0.319107,0.323929,0.274238,684980800
10/24/2001,0.3225,0.340893,0.316964,0.338393,0.286483,374427200
10/25/2001,0.329286,0.34375,0.324286,0.342679,0.290112,254951200
10/26/2001,0.336786,0.34375,0.3325,0.333393,0.28225,278964000
10/29/2001,0.331607,0.333393,0.314286,0.314821,0.266527,239181600
10/30/2001,0.310357,0.321429,0.304643,0.314286,0.266074,276763200
10/31/2001,0.316607,0.328571,0.311429,0.313571,0.265469,273750400
11/01/2001,0.315179,0.335357,0.308036,0.331964,0.281041,312995200
11/02/2001,0.330714,0.336786,0.324286,0.331607,0.280738,197204000
11/05/2001,0.336429,0.34375,0.332321,0.340536,0.288298,235793600
11/06/2001,0.338571,0.350357,0.330893,0.349464,0.295856,316019200
11/07/2001,0.3475,0.359464,0.345179,0.349821,0.296158,382989600
11/08/2001,0.350536,0.355179,0.331607,0.334107,0.282855,342143200
11/09/2001,0.332143,0.34375,0.33125,0.334107,0.282855,134293600
11/12/2001,0.333214,0.342321,0.320714,0.334821,0.283459,201499200
11/13/2001,0.340714,0.34625,0.334107,0.345893,0.292833,224672000
11/14/2001,0.349821,0.355357,0.341964,0.350179,0.296461,221149600
11/15/2001,0.347321,0.355357,0.343393,0.347321,0.294042,213029600
11/16/2001,0.344107,0.344464,0.328571,0.33875,0.286786,230664000
11/19/2001,0.339286,0.358036,0.338571,0.357143,0.302357,332589600
11/20/2001,0.353929,0.360714,0.348214,0.34875,0.295252,276584000
11/21/2001,0.350179,0.353571,0.343929,0.351429,0.29752,201583200
11/23/2001,0.351964,0.35625,0.349464,0.354286,0.299938,60004000
11/26/2001,0.356071,0.384821,0.355,0.381607,0.323068,460689600
11/27/2001,0.378571,0.384286,0.366071,0.375,0.317475,268553600
11/28/2001,0.372321,0.37875,0.364464,0.366607,0.310369,250611200
11/29/2001,0.367857,0.369643,0.360536,0.364643,0.308707,202764800
11/30/2001,0.365536,0.382857,0.361607,0.380357,0.32201,303912000
12/03/2001,0.376071,0.38,0.367857,0.375893,0.318231,181165600
12/04/2001,0.375893,0.402857,0.37,0.4,0.33864,380419200
12/05/2001,0.399286,0.429107,0.395893,0.424286,0.3592,568579200
12/06/2001,0.419286,0.419643,0.395357,0.406786,0.344385,338934400
12/07/2001,0.401071,0.405536,0.392857,0.4025,0.340756,203515200
12/10/2001,0.398036,0.410536,0.396964,0.4025,0.340756,170010400
12/11/2001,0.404821,0.408036,0.386607,0.388929,0.329267,205475200
12/12/2001,0.390536,0.391429,0.379464,0.38375,0.324883,192460800
12/13/2001,0.38375,0.384821,0.366071,0.375,0.317475,197842400
12/14/2001,0.370179,0.371964,0.35875,0.364107,0.308253,189884800
12/17/2001,0.364286,0.375,0.360536,0.368214,0.31173,173712000
12/18/2001,0.373036,0.380893,0.361071,0.375179,0.317626,235239200
12/19/2001,0.3675,0.387143,0.365536,0.386071,0.326848,289956800
12/20/2001,0.382143,0.383393,0.368214,0.369107,0.312486,220864000
12/21/2001,0.375179,0.384643,0.371429,0.375,0.317475,256334400
12/24/2001,0.373214,0.383036,0.373214,0.381429,0.322917,50629600
12/26/2001,0.38125,0.398214,0.3775,0.38375,0.324883,146400800
12/27/2001,0.385357,0.397321,0.385357,0.394107,0.333651,191508800
12/28/2001,0.392321,0.410714,0.392143,0.400536,0.339094,299124000
12/31/2001,0.401964,0.404643,0.389821,0.391071,0.331081,137782400
01/02/2002,0.39375,0.416071,0.392143,0.416071,0.352246,529496800
01/03/2002,0.410714,0.424107,0.406607,0.421071,0.356479,612007200
01/04/2002,0.416786,0.427679,0.410536,0.423036,0.358142,409976000
01/07/2002,0.423571,0.428571,0.40625,0.408929,0.346199,444584000
01/08/2002,0.40625,0.411607,0.401071,0.40375,0.341815,450038400
01/09/2002,0.407143,0.409464,0.38,0.386607,0.327301,327835200
01/10/2002,0.378929,0.383214,0.361607,0.379107,0.320952,452737600
01/11/2002,0.381964,0.39,0.367857,0.375893,0.318231,348801600
1/14/2002,0.375179,0.382143,0.373214,0.377679,0.319743,415996000
1/15/2002,0.380714,0.388571,0.37875,0.3875,0.328057,290320800
1/16/2002,0.382321,0.382321,0.366071,0.371071,0.314148,566893600
1/17/2002,0.392143,0.406071,0.390536,0.401429,0.33985,660576000
1/18/2002,0.392857,0.403571,0.392143,0.395893,0.335163,338811200
1/22/2002,0.397679,0.399464,0.389643,0.389643,0.329871,327314400
1/23/2002,0.389286,0.411429,0.385536,0.411071,0.348013,443279200
1/24/2002,0.409107,0.419821,0.408929,0.414464,0.350885,344002400
1/25/2002,0.40875,0.418214,0.404643,0.415179,0.35149,185914400
1/28/2002,0.417857,0.420536,0.405714,0.415536,0.351793,186446400
1/29/2002,0.414643,0.420357,0.408036,0.411964,0.348769,240324000
1/30/2002,0.411964,0.431071,0.409643,0.430179,0.364189,471576000
1/31/2002,0.431429,0.441607,0.430536,0.441429,0.373713,468445600
02/01/2002,0.434643,0.445714,0.434643,0.435893,0.369027,398305600
02/04/2002,0.434286,0.455714,0.432143,0.452679,0.383238,522373600
02/05/2002,0.448036,0.463929,0.447857,0.454464,0.384749,456887200
02/06/2002,0.457143,0.463929,0.43125,0.440536,0.372958,597576000
02/07/2002,0.440179,0.451607,0.43,0.433929,0.367364,347832800
02/08/2002,0.435714,0.44,0.417321,0.429107,0.363282,355331200
02/11/2002,0.427321,0.446429,0.423929,0.446071,0.377643,398602400
02/12/2002,0.440357,0.447143,0.436607,0.44125,0.373562,224280000
2/13/2002,0.441607,0.450714,0.440179,0.446607,0.378097,312872000
2/14/2002,0.447321,0.450536,0.435357,0.439286,0.371899,260170400
2/15/2002,0.438036,0.446071,0.425893,0.426786,0.361317,260187200
2/19/2002,0.424286,0.42625,0.401429,0.403929,0.341966,390258400
2/20/2002,0.406607,0.414286,0.399107,0.413036,0.349676,285443200
2/21/2002,0.409286,0.410714,0.383036,0.383929,0.325034,446751200
2/22/2002,0.386786,0.409821,0.383929,0.406071,0.34378,406476000
2/25/2002,0.408036,0.441429,0.399286,0.425179,0.359956,426848800
2/26/2002,0.426964,0.435179,0.415179,0.422679,0.35784,260131200
2/27/2002,0.4275,0.433036,0.373929,0.392143,0.331988,1030159200
2/28/2002,0.395536,0.403393,0.38125,0.3875,0.328057,456937600
03/01/2002,0.391607,0.419643,0.389643,0.41875,0.354514,348992000
03/04/2002,0.415357,0.438929,0.406429,0.43375,0.367213,348258400
03/05/2002,0.43125,0.43625,0.417857,0.420179,0.355723,274702400
03/06/2002,0.419286,0.434643,0.409464,0.429821,0.363886,226206400
03/07/2002,0.429643,0.438036,0.421607,0.435357,0.368573,258249600
03/08/2002,0.441786,0.448036,0.433929,0.440357,0.372806,269774400
03/11/2002,0.439286,0.448929,0.430357,0.4475,0.378853,262785600
03/12/2002,0.437679,0.441786,0.430357,0.441429,0.373713,254055200
3/13/2002,0.435179,0.44375,0.43125,0.437321,0.370236,200765600
3/14/2002,0.433929,0.439286,0.42625,0.43625,0.369329,217296800
3/15/2002,0.436786,0.445714,0.433036,0.445536,0.377191,240900800
3/18/2002,0.445536,0.447321,0.434286,0.441786,0.374016,304556000
3/19/2002,0.440893,0.451786,0.433929,0.44375,0.375678,242345600
3/20/2002,0.440357,0.448929,0.4375,0.445,0.376737,294319200
3/21/2002,0.426071,0.433929,0.415357,0.433393,0.36691,616352800
3/22/2002,0.4325,0.438571,0.42625,0.430179,0.364189,202193600
3/25/2002,0.429821,0.430179,0.415,0.416964,0.353002,262830400
3/26/2002,0.414286,0.422143,0.410714,0.418929,0.354665,257840800
3/27/2002,0.416964,0.423571,0.415357,0.419107,0.354816,127702400
3/28/2002,0.423214,0.426429,0.418929,0.422679,0.35784,108455200
04/01/2002,0.4175,0.441071,0.415714,0.436786,0.369783,199046400
04/02/2002,0.428571,0.433929,0.42625,0.429821,0.363886,203795200
04/03/2002,0.429464,0.437321,0.421429,0.424107,0.359049,214530400
04/04/2002,0.422679,0.447321,0.422679,0.444643,0.376434,338497600
04/05/2002,0.445536,0.449821,0.430357,0.441786,0.374016,278348000
04/08/2002,0.431429,0.440714,0.424643,0.438571,0.371294,261514400
04/09/2002,0.439107,0.446429,0.42875,0.430357,0.36434,191531200
04/10/2002,0.432321,0.445536,0.42875,0.440357,0.372806,224980000
04/11/2002,0.446964,0.45,0.441964,0.443929,0.37583,407254400
04/12/2002,0.446607,0.449464,0.43875,0.4475,0.378853,320241600
